3.1147154000E+00	8.0507458000E+00	3.9403645990E+00	3.8403645990E+00	3.7403645990E+00	3.6403645990E+00	3.5403645990E+00	3.4403645990E+00	3.2403645990E+00	3.0403645990E+00	2.8403645990E+00	2.6403645990E+00	2.4403645990E+00	1.9522916792E+00	1.4642187594E+00	9.7614583960E-01	4.8807291980E-01
1.9720846000E+00	9.8510217000E+00	4.0812587740E+00	3.9812587740E+00	3.8812587740E+00	3.7812587740E+00	3.6812587740E+00	3.5812587740E+00	3.3812587740E+00	3.1812587740E+00	2.9812587740E+00	2.7812587740E+00	2.5812587740E+00	2.0650070192E+00	1.5487552644E+00	1.0325035096E+00	5.1625175480E-01
3.6543020000E+00	6.9460398000E+00	3.7253956790E+00	3.6253956790E+00	3.5253956790E+00	3.4253956790E+00	3.3253956790E+00	3.2253956790E+00	3.0253956790E+00	2.8253956790E+00	2.6253956790E+00	2.4253956790E+00	2.2253956790E+00	1.7803165432E+00	1.3352374074E+00	8.9015827160E-01	4.4507913580E-01
3.1012690000E+00	4.2686012000E+00	4.0601072310E+00	3.9601072310E+00	3.8601072310E+00	3.7601072310E+00	3.6601072310E+00	3.5601072310E+00	3.3601072310E+00	3.1601072310E+00	2.9601072310E+00	2.7601072310E+00	2.5601072310E+00	2.0480857848E+00	1.5360643386E+00	1.0240428924E+00	5.1202144620E-01
3.2511417000E+00	2.3927145000E+00	4.5633444790E+00	4.4633444790E+00	4.3633444790E+00	4.2633444790E+00	4.1633444790E+00	4.0633444790E+00	3.8633444790E+00	3.6633444790E+00	3.4633444790E+00	3.2633444790E+00	3.0633444790E+00	2.4506755832E+00	1.8380066874E+00	1.2253377916E+00	6.1266889580E-01
4.0152764000E+00	5.7157796000E+00	3.4642570020E+00	3.3642570020E+00	3.2642570020E+00	3.1642570020E+00	3.0642570020E+00	2.9642570020E+00	2.7642570020E+00	2.5642570020E+00	2.3642570020E+00	2.1642570020E+00	1.9642570020E+00	1.5714056016E+00	1.1785542012E+00	7.8570280080E-01	3.9285140040E-01
3.7091614000E+00	1.0825479000E+01	4.0255007740E+00	3.9255007740E+00	3.8255007740E+00	3.7255007740E+00	3.6255007740E+00	3.5255007740E+00	3.3255007740E+00	3.1255007740E+00	2.9255007740E+00	2.7255007740E+00	2.5255007740E+00	2.0204006192E+00	1.5153004644E+00	1.0102003096E+00	5.0510015480E-01
4.0199680000E+00	9.2950065000E+00	3.9613099100E+00	3.8613099100E+00	3.7613099100E+00	3.6613099100E+00	3.5613099100E+00	3.4613099100E+00	3.2613099100E+00	3.0613099100E+00	2.8613099100E+00	2.6613099100E+00	2.4613099100E+00	1.9690479280E+00	1.4767859460E+00	9.8452396400E-01	4.9226198200E-01
4.6142918000E+00	8.1429535000E+00	3.8197770120E+00	3.7197770120E+00	3.6197770120E+00	3.5197770120E+00	3.4197770120E+00	3.3197770120E+00	3.1197770120E+00	2.9197770120E+00	2.7197770120E+00	2.5197770120E+00	2.3197770120E+00	1.8558216096E+00	1.3918662072E+00	9.2791080480E-01	4.6395540240E-01
5.1315935000E+00	7.0574566000E+00	3.6498951910E+00	3.5498951910E+00	3.4498951910E+00	3.3498951910E+00	3.2498951910E+00	3.1498951910E+00	2.9498951910E+00	2.7498951910E+00	2.5498951910E+00	2.3498951910E+00	2.1498951910E+00	1.7199161528E+00	1.2899371146E+00	8.5995807640E-01	4.2997903820E-01
4.2133113000E+00	4.1772004000E+00	3.7413868900E+00	3.6413868900E+00	3.5413868900E+00	3.4413868900E+00	3.3413868900E+00	3.2413868900E+00	3.0413868900E+00	2.8413868900E+00	2.6413868900E+00	2.4413868900E+00	2.2413868900E+00	1.7931095120E+00	1.3448321340E+00	8.9655475600E-01	4.4827737800E-01
4.1980779000E+00	3.2327261000E+00	4.1678204540E+00	4.0678204540E+00	3.9678204540E+00	3.8678204540E+00	3.7678204540E+00	3.6678204540E+00	3.4678204540E+00	3.2678204540E+00	3.0678204540E+00	2.8678204540E+00	2.6678204540E+00	2.1342563632E+00	1.6006922724E+00	1.0671281816E+00	5.3356409080E-01
5.0734437000E+00	1.3376975000E+00	4.6000280380E+00	4.5000280380E+00	4.4000280380E+00	4.3000280380E+00	4.2000280380E+00	4.1000280380E+00	3.9000280380E+00	3.7000280380E+00	3.5000280380E+00	3.3000280380E+00	3.1000280380E+00	2.4800224304E+00	1.8600168228E+00	1.2400112152E+00	6.2000560760E-01
5.3710540000E+00	5.9747483000E+00	3.2969920640E+00	3.1969920640E+00	3.0969920640E+00	2.9969920640E+00	2.8969920640E+00	2.7969920640E+00	2.5969920640E+00	2.3969920640E+00	2.1969920640E+00	1.9969920640E+00	1.7969920640E+00	1.4375936512E+00	1.0781952384E+00	7.1879682560E-01	3.5939841280E-01
4.9902176000E+00	5.1064413000E+00	3.2361159320E+00	3.1361159320E+00	3.0361159320E+00	2.9361159320E+00	2.8361159320E+00	2.7361159320E+00	2.5361159320E+00	2.3361159320E+00	2.1361159320E+00	1.9361159320E+00	1.7361159320E+00	1.3888927456E+00	1.0416695592E+00	6.9444637280E-01	3.4722318640E-01
4.9065896000E+00	1.0316109000E+01	4.0212321280E+00	3.9212321280E+00	3.8212321280E+00	3.7212321280E+00	3.6212321280E+00	3.5212321280E+00	3.3212321280E+00	3.1212321280E+00	2.9212321280E+00	2.7212321280E+00	2.5212321280E+00	2.0169857024E+00	1.5127392768E+00	1.0084928512E+00	5.0424642560E-01
5.5198880000E+00	1.1635741000E+01	3.9858529570E+00	3.8858529570E+00	3.7858529570E+00	3.6858529570E+00	3.5858529570E+00	3.4858529570E+00	3.2858529570E+00	3.0858529570E+00	2.8858529570E+00	2.6858529570E+00	2.4858529570E+00	1.9886823656E+00	1.4915117742E+00	9.9434118280E-01	4.9717059140E-01
5.5351379000E+00	9.2735225000E+00	3.9368908410E+00	3.8368908410E+00	3.7368908410E+00	3.6368908410E+00	3.5368908410E+00	3.4368908410E+00	3.2368908410E+00	3.0368908410E+00	2.8368908410E+00	2.6368908410E+00	2.4368908410E+00	1.9495126728E+00	1.4621345046E+00	9.7475633640E-01	4.8737816820E-01
6.1729574000E+00	8.2530441000E+00	3.7653725150E+00	3.6653725150E+00	3.5653725150E+00	3.4653725150E+00	3.3653725150E+00	3.2653725150E+00	3.0653725150E+00	2.8653725150E+00	2.6653725150E+00	2.4653725150E+00	2.2653725150E+00	1.8122980120E+00	1.3592235090E+00	9.0614900600E-01	4.5307450300E-01
6.3459953000E+00	7.1629580000E+00	3.4708685870E+00	3.3708685870E+00	3.2708685870E+00	3.1708685870E+00	3.0708685870E+00	2.9708685870E+00	2.7708685870E+00	2.5708685870E+00	2.3708685870E+00	2.1708685870E+00	1.9708685870E+00	1.5766948696E+00	1.1825211522E+00	7.8834743480E-01	3.9417371740E-01
5.2644199000E+00	4.0248659000E+00	3.6089034080E+00	3.5089034080E+00	3.4089034080E+00	3.3089034080E+00	3.2089034080E+00	3.1089034080E+00	2.9089034080E+00	2.7089034080E+00	2.5089034080E+00	2.3089034080E+00	2.1089034080E+00	1.6871227264E+00	1.2653420448E+00	8.4356136320E-01	4.2178068160E-01
5.5538555000E+00	2.9585239000E+00	4.0262613300E+00	3.9262613300E+00	3.8262613300E+00	3.7262613300E+00	3.6262613300E+00	3.5262613300E+00	3.3262613300E+00	3.1262613300E+00	2.9262613300E+00	2.7262613300E+00	2.5262613300E+00	2.0210090640E+00	1.5157567980E+00	1.0105045320E+00	5.0525226600E-01
6.7906143000E+00	2.0507121000E+00	4.2470965390E+00	4.1470965390E+00	4.0470965390E+00	3.9470965390E+00	3.8470965390E+00	3.7470965390E+00	3.5470965390E+00	3.3470965390E+00	3.1470965390E+00	2.9470965390E+00	2.7470965390E+00	2.1976772312E+00	1.6482579234E+00	1.0988386156E+00	5.4941930780E-01
6.8017633000E+00	5.9681403000E-01	4.6424174310E+00	4.5424174310E+00	4.4424174310E+00	4.3424174310E+00	4.2424174310E+00	4.1424174310E+00	3.9424174310E+00	3.7424174310E+00	3.5424174310E+00	3.3424174310E+00	3.1424174310E+00	2.5139339448E+00	1.8854504586E+00	1.2569669724E+00	6.2848348620E-01
6.5686384000E+00	6.3767488000E+00	3.2204248910E+00	3.1204248910E+00	3.0204248910E+00	2.9204248910E+00	2.8204248910E+00	2.7204248910E+00	2.5204248910E+00	2.3204248910E+00	2.1204248910E+00	1.9204248910E+00	1.7204248910E+00	1.3763399128E+00	1.0322549346E+00	6.8816995640E-01	3.4408497820E-01
6.1022600000E+00	5.8376472000E+00	3.2027893070E+00	3.1027893070E+00	3.0027893070E+00	2.9027893070E+00	2.8027893070E+00	2.7027893070E+00	2.5027893070E+00	2.3027893070E+00	2.1027893070E+00	1.9027893070E+00	1.7027893070E+00	1.3622314456E+00	1.0216735842E+00	6.8111572280E-01	3.4055786140E-01
5.8483457000E+00	5.1502199000E+00	3.2102761270E+00	3.1102761270E+00	3.0102761270E+00	2.9102761270E+00	2.8102761270E+00	2.7102761270E+00	2.5102761270E+00	2.3102761270E+00	2.1102761270E+00	1.9102761270E+00	1.7102761270E+00	1.3682209016E+00	1.0261656762E+00	6.8411045080E-01	3.4205522540E-01
5.8903567000E+00	4.5031291000E+00	3.3398828510E+00	3.2398828510E+00	3.1398828510E+00	3.0398828510E+00	2.9398828510E+00	2.8398828510E+00	2.6398828510E+00	2.4398828510E+00	2.2398828510E+00	2.0398828510E+00	1.8398828510E+00	1.4719062808E+00	1.1039297106E+00	7.3595314040E-01	3.6797657020E-01
6.0717472000E+00	1.0375666000E+01	4.0335860250E+00	3.9335860250E+00	3.8335860250E+00	3.7335860250E+00	3.6335860250E+00	3.5335860250E+00	3.3335860250E+00	3.1335860250E+00	2.9335860250E+00	2.7335860250E+00	2.5335860250E+00	2.0268688200E+00	1.5201516150E+00	1.0134344100E+00	5.0671720500E-01
7.0085609000E+00	1.1046376000E+01	4.0153532030E+00	3.9153532030E+00	3.8153532030E+00	3.7153532030E+00	3.6153532030E+00	3.5153532030E+00	3.3153532030E+00	3.1153532030E+00	2.9153532030E+00	2.7153532030E+00	2.5153532030E+00	2.0122825624E+00	1.5092119218E+00	1.0061412812E+00	5.0307064060E-01
7.4028193000E+00	1.2285027000E+01	3.9255795480E+00	3.8255795480E+00	3.7255795480E+00	3.6255795480E+00	3.5255795480E+00	3.4255795480E+00	3.2255795480E+00	3.0255795480E+00	2.8255795480E+00	2.6255795480E+00	2.4255795480E+00	1.9404636384E+00	1.4553477288E+00	9.7023181920E-01	4.8511590960E-01
7.2079334000E+00	9.6481379000E+00	3.9658722880E+00	3.8658722880E+00	3.7658722880E+00	3.6658722880E+00	3.5658722880E+00	3.4658722880E+00	3.2658722880E+00	3.0658722880E+00	2.8658722880E+00	2.6658722880E+00	2.4658722880E+00	1.9726978304E+00	1.4795233728E+00	9.8634891520E-01	4.9317445760E-01
7.5995329000E+00	8.4033332000E+00	3.7402586940E+00	3.6402586940E+00	3.5402586940E+00	3.4402586940E+00	3.3402586940E+00	3.2402586940E+00	3.0402586940E+00	2.8402586940E+00	2.6402586940E+00	2.4402586940E+00	2.2402586940E+00	1.7922069552E+00	1.3441552164E+00	8.9610347760E-01	4.4805173880E-01
7.7391438000E+00	7.4260571000E+00	3.4653410910E+00	3.3653410910E+00	3.2653410910E+00	3.1653410910E+00	3.0653410910E+00	2.9653410910E+00	2.7653410910E+00	2.5653410910E+00	2.3653410910E+00	2.1653410910E+00	1.9653410910E+00	1.5722728728E+00	1.1792046546E+00	7.8613643640E-01	3.9306821820E-01
7.2223820000E+00	6.9151332000E+00	3.3252031800E+00	3.2252031800E+00	3.1252031800E+00	3.0252031800E+00	2.9252031800E+00	2.8252031800E+00	2.6252031800E+00	2.4252031800E+00	2.2252031800E+00	2.0252031800E+00	1.8252031800E+00	1.4601625440E+00	1.0951219080E+00	7.3008127200E-01	3.6504063600E-01
6.1022600000E+00	3.8115975000E+00	3.5980591770E+00	3.4980591770E+00	3.3980591770E+00	3.2980591770E+00	3.1980591770E+00	3.0980591770E+00	2.8980591770E+00	2.6980591770E+00	2.4980591770E+00	2.2980591770E+00	2.0980591770E+00	1.6784473416E+00	1.2588355062E+00	8.3922367080E-01	4.1961183540E-01
7.1838354000E+00	3.1565588000E+00	3.7847232820E+00	3.6847232820E+00	3.5847232820E+00	3.4847232820E+00	3.3847232820E+00	3.2847232820E+00	3.0847232820E+00	2.8847232820E+00	2.6847232820E+00	2.4847232820E+00	2.2847232820E+00	1.8277786256E+00	1.3708339692E+00	9.1388931280E-01	4.5694465640E-01
8.5091462000E+00	2.4101194000E+00	3.9393060210E+00	3.8393060210E+00	3.7393060210E+00	3.6393060210E+00	3.5393060210E+00	3.4393060210E+00	3.2393060210E+00	3.0393060210E+00	2.8393060210E+00	2.6393060210E+00	2.4393060210E+00	1.9514448168E+00	1.4635836126E+00	9.7572240840E-01	4.8786120420E-01
7.9154850000E+00	1.2939188000E+00	4.3557152750E+00	4.2557152750E+00	4.1557152750E+00	4.0557152750E+00	3.9557152750E+00	3.8557152750E+00	3.6557152750E+00	3.4557152750E+00	3.2557152750E+00	3.0557152750E+00	2.8557152750E+00	2.2845722200E+00	1.7134291650E+00	1.1422861100E+00	5.7114305500E-01
8.4942562000E+00	0.0000000000E+00	4.6468658450E+00	4.5468658450E+00	4.4468658450E+00	4.3468658450E+00	4.2468658450E+00	4.1468658450E+00	3.9468658450E+00	3.7468658450E+00	3.5468658450E+00	3.3468658450E+00	3.1468658450E+00	2.5174926760E+00	1.8881195070E+00	1.2587463380E+00	6.2937316900E-01
7.2307174000E+00	6.2488238000E+00	3.1557667260E+00	3.0557667260E+00	2.9557667260E+00	2.8557667260E+00	2.7557667260E+00	2.6557667260E+00	2.4557667260E+00	2.2557667260E+00	2.0557667260E+00	1.8557667260E+00	1.6557667260E+00	1.3246133808E+00	9.9346003560E-01	6.6230669040E-01	3.3115334520E-01
6.6354310000E+00	5.7005461000E+00	3.1263940330E+00	3.0263940330E+00	2.9263940330E+00	2.8263940330E+00	2.7263940330E+00	2.6263940330E+00	2.4263940330E+00	2.2263940330E+00	2.0263940330E+00	1.8263940330E+00	1.6263940330E+00	1.3011152264E+00	9.7583641980E-01	6.5055761320E-01	3.2527880660E-01
6.5287968000E+00	4.9845736000E+00	3.1754345890E+00	3.0754345890E+00	2.9754345890E+00	2.8754345890E+00	2.7754345890E+00	2.6754345890E+00	2.4754345890E+00	2.2754345890E+00	2.0754345890E+00	1.8754345890E+00	1.6754345890E+00	1.3403476712E+00	1.0052607534E+00	6.7017383560E-01	3.3508691780E-01
6.6506644000E+00	4.3600019000E+00	3.3248953820E+00	3.2248953820E+00	3.1248953820E+00	3.0248953820E+00	2.9248953820E+00	2.8248953820E+00	2.6248953820E+00	2.4248953820E+00	2.2248953820E+00	2.0248953820E+00	1.8248953820E+00	1.4599163056E+00	1.0949372292E+00	7.2995815280E-01	3.6497907640E-01
8.4957744000E+00	1.1140173000E+01	3.9728608130E+00	3.8728608130E+00	3.7728608130E+00	3.6728608130E+00	3.5728608130E+00	3.4728608130E+00	3.2728608130E+00	3.0728608130E+00	2.8728608130E+00	2.6728608130E+00	2.4728608130E+00	1.9782886504E+00	1.4837164878E+00	9.8914432520E-01	4.9457216260E-01
9.2857506000E+00	1.2934314000E+01	3.8907046320E+00	3.7907046320E+00	3.6907046320E+00	3.5907046320E+00	3.4907046320E+00	3.3907046320E+00	3.1907046320E+00	2.9907046320E+00	2.7907046320E+00	2.5907046320E+00	2.3907046320E+00	1.9125637056E+00	1.4344227792E+00	9.5628185280E-01	4.7814092640E-01
8.7108615000E+00	9.5533571000E+00	3.9135227200E+00	3.8135227200E+00	3.7135227200E+00	3.6135227200E+00	3.5135227200E+00	3.4135227200E+00	3.2135227200E+00	3.0135227200E+00	2.8135227200E+00	2.6135227200E+00	2.4135227200E+00	1.9308181760E+00	1.4481136320E+00	9.6540908800E-01	4.8270454400E-01
9.0464093000E+00	8.3906413000E+00	3.7364532950E+00	3.6364532950E+00	3.5364532950E+00	3.4364532950E+00	3.3364532950E+00	3.2364532950E+00	3.0364532950E+00	2.8364532950E+00	2.6364532950E+00	2.4364532950E+00	2.2364532950E+00	1.7891626360E+00	1.3418719770E+00	8.9458131800E-01	4.4729065900E-01
8.4620114000E+00	7.4740620000E+00	3.5079116820E+00	3.4079116820E+00	3.3079116820E+00	3.2079116820E+00	3.1079116820E+00	3.0079116820E+00	2.8079116820E+00	2.6079116820E+00	2.4079116820E+00	2.2079116820E+00	2.0079116820E+00	1.6063293456E+00	1.2047470092E+00	8.0316467280E-01	4.0158233640E-01
7.8844611000E+00	6.7872082000E+00	3.2719080450E+00	3.1719080450E+00	3.0719080450E+00	2.9719080450E+00	2.8719080450E+00	2.7719080450E+00	2.5719080450E+00	2.3719080450E+00	2.1719080450E+00	1.9719080450E+00	1.7719080450E+00	1.4175264360E+00	1.0631448270E+00	7.0876321800E-01	3.5438160900E-01
6.9705670000E+00	3.8115975000E+00	3.5215508940E+00	3.4215508940E+00	3.3215508940E+00	3.2215508940E+00	3.1215508940E+00	3.0215508940E+00	2.8215508940E+00	2.6215508940E+00	2.4215508940E+00	2.2215508940E+00	2.0215508940E+00	1.6172407152E+00	1.2129305364E+00	8.0862035760E-01	4.0431017880E-01
7.7217280000E+00	3.9284923000E+00	3.3978593350E+00	3.2978593350E+00	3.1978593350E+00	3.0978593350E+00	2.9978593350E+00	2.8978593350E+00	2.6978593350E+00	2.4978593350E+00	2.2978593350E+00	2.0978593350E+00	1.8978593350E+00	1.5182874680E+00	1.1387156010E+00	7.5914373400E-01	3.7957186700E-01
8.4939127000E+00	3.2174926000E+00	3.6865942480E+00	3.5865942480E+00	3.4865942480E+00	3.3865942480E+00	3.2865942480E+00	3.1865942480E+00	2.9865942480E+00	2.7865942480E+00	2.5865942480E+00	2.3865942480E+00	2.1865942480E+00	1.7492753984E+00	1.3119565488E+00	8.7463769920E-01	4.3731884960E-01
9.9258577000E+00	3.2936599000E+00	3.5540864470E+00	3.4540864470E+00	3.3540864470E+00	3.2540864470E+00	3.1540864470E+00	3.0540864470E+00	2.8540864470E+00	2.6540864470E+00	2.4540864470E+00	2.2540864470E+00	2.0540864470E+00	1.6432691576E+00	1.2324518682E+00	8.2163457880E-01	4.1081728940E-01
1.0200064000E+01	2.3495090000E+00	3.8227705960E+00	3.7227705960E+00	3.6227705960E+00	3.5227705960E+00	3.4227705960E+00	3.3227705960E+00	3.1227705960E+00	2.9227705960E+00	2.7227705960E+00	2.5227705960E+00	2.3227705960E+00	1.8582164768E+00	1.3936623576E+00	9.2910823840E-01	4.6455411920E-01
9.1227600000E+00	1.4006477000E+00	4.1912283900E+00	4.0912283900E+00	3.9912283900E+00	3.8912283900E+00	3.7912283900E+00	3.6912283900E+00	3.4912283900E+00	3.2912283900E+00	3.0912283900E+00	2.8912283900E+00	2.6912283900E+00	2.1529827120E+00	1.6147370340E+00	1.0764913560E+00	5.3824567800E-01
1.0336042000E+01	1.0420898000E+00	4.1697220800E+00	4.0697220800E+00	3.9697220800E+00	3.8697220800E+00	3.7697220800E+00	3.6697220800E+00	3.4697220800E+00	3.2697220800E+00	3.0697220800E+00	2.8697220800E+00	2.6697220800E+00	2.1357776640E+00	1.6018332480E+00	1.0678888320E+00	5.3394441600E-01
1.0585583000E+01	0.0000000000E+00	4.3221912380E+00	4.2221912380E+00	4.1221912380E+00	4.0221912380E+00	3.9221912380E+00	3.8221912380E+00	3.6221912380E+00	3.4221912380E+00	3.2221912380E+00	3.0221912380E+00	2.8221912380E+00	2.2577529904E+00	1.6933147428E+00	1.1288764952E+00	5.6443824760E-01
7.7037233000E+00	6.0936529000E+00	3.0895087720E+00	2.9895087720E+00	2.8895087720E+00	2.7895087720E+00	2.6895087720E+00	2.5895087720E+00	2.3895087720E+00	2.1895087720E+00	1.9895087720E+00	1.7895087720E+00	1.5895087720E+00	1.2716070176E+00	9.5370526320E-01	6.3580350880E-01	3.1790175440E-01
7.0499797000E+00	5.5552685000E+00	3.0631153580E+00	2.9631153580E+00	2.8631153580E+00	2.7631153580E+00	2.6631153580E+00	2.5631153580E+00	2.3631153580E+00	2.1631153580E+00	1.9631153580E+00	1.7631153580E+00	1.5631153580E+00	1.2504922864E+00	9.3786921480E-01	6.2524614320E-01	3.1262307160E-01
7.0919907000E+00	4.9081776000E+00	3.1336145400E+00	3.0336145400E+00	2.9336145400E+00	2.8336145400E+00	2.7336145400E+00	2.6336145400E+00	2.4336145400E+00	2.2336145400E+00	2.0336145400E+00	1.8336145400E+00	1.6336145400E+00	1.3068916320E+00	9.8016872400E-01	6.5344581600E-01	3.2672290800E-01
7.3810814000E+00	4.4631414000E+00	3.2243363860E+00	3.1243363860E+00	3.0243363860E+00	2.9243363860E+00	2.8243363860E+00	2.7243363860E+00	2.5243363860E+00	2.3243363860E+00	2.1243363860E+00	1.9243363860E+00	1.7243363860E+00	1.3794691088E+00	1.0346018316E+00	6.8973455440E-01	3.4486727720E-01
9.9853788000E+00	1.2016268000E+01	3.9218876360E+00	3.8218876360E+00	3.7218876360E+00	3.6218876360E+00	3.5218876360E+00	3.4218876360E+00	3.2218876360E+00	3.0218876360E+00	2.8218876360E+00	2.6218876360E+00	2.4218876360E+00	1.9375101088E+00	1.4531325816E+00	9.6875505440E-01	4.8437752720E-01
9.9212626000E+00	1.0648344000E+01	3.9130601880E+00	3.8130601880E+00	3.7130601880E+00	3.6130601880E+00	3.5130601880E+00	3.4130601880E+00	3.2130601880E+00	3.0130601880E+00	2.8130601880E+00	2.6130601880E+00	2.4130601880E+00	1.9304481504E+00	1.4478361128E+00	9.6522407520E-01	4.8261203760E-01
1.1211058000E+01	1.3423751000E+01	3.8715960980E+00	3.7715960980E+00	3.6715960980E+00	3.5715960980E+00	3.4715960980E+00	3.3715960980E+00	3.1715960980E+00	2.9715960980E+00	2.7715960980E+00	2.5715960980E+00	2.3715960980E+00	1.8972768784E+00	1.4229576588E+00	9.4863843920E-01	4.7431921960E-01
1.0200067000E+01	9.3393130000E+00	3.7798118590E+00	3.6798118590E+00	3.5798118590E+00	3.4798118590E+00	3.3798118590E+00	3.2798118590E+00	3.0798118590E+00	2.8798118590E+00	2.6798118590E+00	2.4798118590E+00	2.2798118590E+00	1.8238494872E+00	1.3678871154E+00	9.1192474360E-01	4.5596237180E-01
1.0569437000E+01	8.4794846000E+00	3.5892848970E+00	3.4892848970E+00	3.3892848970E+00	3.2892848970E+00	3.1892848970E+00	3.0892848970E+00	2.8892848970E+00	2.6892848970E+00	2.4892848970E+00	2.2892848970E+00	2.0892848970E+00	1.6714279176E+00	1.2535709382E+00	8.3571395880E-01	4.1785697940E-01
9.9361214000E+00	7.5490066000E+00	3.4749267100E+00	3.3749267100E+00	3.2749267100E+00	3.1749267100E+00	3.0749267100E+00	2.9749267100E+00	2.7749267100E+00	2.5749267100E+00	2.3749267100E+00	2.1749267100E+00	1.9749267100E+00	1.5799413680E+00	1.1849560260E+00	7.8997068400E-01	3.9498534200E-01
9.1509063000E+00	7.5712350000E+00	3.5464963910E+00	3.4464963910E+00	3.3464963910E+00	3.2464963910E+00	3.1464963910E+00	3.0464963910E+00	2.8464963910E+00	2.6464963910E+00	2.4464963910E+00	2.2464963910E+00	2.0464963910E+00	1.6371971128E+00	1.2278978346E+00	8.1859855640E-01	4.0929927820E-01
8.5733560000E+00	6.8843812000E+00	3.3196098800E+00	3.2196098800E+00	3.1196098800E+00	3.0196098800E+00	2.9196098800E+00	2.8196098800E+00	2.6196098800E+00	2.4196098800E+00	2.2196098800E+00	2.0196098800E+00	1.8196098800E+00	1.4556879040E+00	1.0917659280E+00	7.2784395200E-01	3.6392197600E-01
8.1860273000E+00	6.2165931000E+00	3.1031651500E+00	3.0031651500E+00	2.9031651500E+00	2.8031651500E+00	2.7031651500E+00	2.6031651500E+00	2.4031651500E+00	2.2031651500E+00	2.0031651500E+00	1.8031651500E+00	1.6031651500E+00	1.2825321200E+00	9.6189909000E-01	6.4126606000E-01	3.2063303000E-01
7.8998079000E+00	4.4971030000E+00	3.1903452870E+00	3.0903452870E+00	2.9903452870E+00	2.8903452870E+00	2.7903452870E+00	2.6903452870E+00	2.4903452870E+00	2.2903452870E+00	2.0903452870E+00	1.8903452870E+00	1.6903452870E+00	1.3522762296E+00	1.0142071722E+00	6.7613811480E-01	3.3806905740E-01
