 9.545021200E+000 4.040099300E+000 3.333420992E+000
 1.033716100E+001 4.116266600E+000 3.297513247E+000
 1.128163500E+001 3.293659900E+000 3.471640825E+000
 1.165559100E+001 2.178092500E+000 3.775705338E+000
 1.197486400E+001 9.639518500E-001 4.058483124E+000
 1.257729100E+001 0.000000000E+000 4.207010746E+000
 8.005289500E+000 5.523037800E+000 3.005081654E+000
 7.522985600E+000 5.400097600E+000 3.027018785E+000
 7.812076400E+000 4.955061400E+000 3.069467783E+000
 1.113746500E+001 1.176771300E+001 3.913417339E+000
 1.134951900E+001 1.046127500E+001 3.853829384E+000
 1.219209100E+001 1.264571500E+001 3.893016577E+000
 1.316835600E+001 1.379251800E+001 3.831820965E+000
 1.174129300E+001 9.329732600E+000 3.683767319E+000
 1.154060400E+001 8.549202600E+000 3.502798319E+000
 1.108826100E+001 7.749395500E+000 3.307507038E+000
 1.058394300E+001 7.671167600E+000 3.395370007E+000
 1.055789400E+001 7.225876300E+000 3.291154861E+000
 9.910072600E+000 7.103715300E+000 3.333101749E+000
 9.262250900E+000 6.981554300E+000 3.345443964E+000
 8.874922200E+000 6.313766200E+000 3.090593815E+000
 8.487593500E+000 5.645978100E+000 2.980000019E+000
 8.463445800E+000 4.573270300E+000 3.166312218E+000
 8.294380300E+000 5.078001600E+000 3.084439754E+000
 9.027083700E+000 4.573270300E+000 3.202203989E+000
 9.402769600E+000 4.669289300E+000 3.190958023E+000
 9.883180500E+000 4.787423100E+000 3.176948309E+000
 1.065507800E+001 4.875073900E+000 3.160237312E+000
 1.120546800E+001 4.192433900E+000 3.264654398E+000
 1.216517600E+001 4.238134200E+000 3.232451677E+000
 1.285463500E+001 3.315934400E+000 3.425906181E+000
 1.318131500E+001 2.144242000E+000 3.752614975E+000
 1.363778500E+001 9.773009500E-001 4.021594524E+000
 1.456900000E+001 0.000000000E+000 4.128216267E+000
 1.243476800E+001 1.148189000E+001 3.885788918E+000
 1.287387000E+001 1.039894100E+001 3.806472063E+000
 1.329393000E+001 1.249272600E+001 3.882225990E+000
 1.455854500E+001 1.287613700E+001 3.872153282E+000
 1.512565400E+001 1.416128400E+001 3.846157074E+000
 1.336661000E+001 9.336634800E+000 3.641113997E+000
 1.235899500E+001 8.568327900E+000 3.462426424E+000
 1.192872500E+001 7.875198700E+000 3.278804064E+000
 1.156652900E+001 7.382331900E+000 3.149300814E+000
 1.106221200E+001 7.304104100E+000 3.206467628E+000
 1.096965600E+001 6.804747800E+000 3.091229916E+000
 1.048735200E+001 6.681807600E+000 3.103756905E+000
 9.839530100E+000 6.559646600E+000 3.122510433E+000
 9.357226100E+000 6.436706400E+000 3.107890606E+000
 9.452201300E+000 5.891858500E+000 2.980000019E+000
 8.969897400E+000 5.768918300E+000 2.980000019E+000
 8.845443300E+000 5.309718000E+000 3.090759754E+000
 8.737648000E+000 4.954106700E+000 3.125765085E+000
 9.203293100E+000 4.973458000E+000 3.148438454E+000
 9.683704000E+000 5.091591800E+000 3.148796320E+000
 1.016411500E+001 5.209725600E+000 3.138882637E+000
 1.068390400E+001 5.288481500E+000 3.127420902E+000
 1.117486700E+001 4.953829800E+000 3.144247293E+000
 1.180141100E+001 5.062087800E+000 3.109231710E+000
 1.248507800E+001 5.136908200E+000 3.089539289E+000
 1.314011700E+001 4.268601200E+000 3.210625410E+000
 1.432915600E+001 3.285518700E+000 3.460054636E+000
 1.470798700E+001 2.207028200E+000 3.761569262E+000
 1.509113500E+001 1.198010400E+000 3.961020470E+000
 1.656070800E+001 0.000000000E+000 4.111886501E+000
 1.388822100E+001 1.156471600E+001 3.854814291E+000
 1.442842800E+001 1.051864000E+001 3.752629995E+000
 1.613257000E+001 1.314389700E+001 3.872714281E+000
 1.541410900E+001 1.181999200E+001 3.839896202E+000
 1.708560000E+001 1.451436900E+001 3.844611645E+000
 1.467869600E+001 9.432743000E+000 3.568227768E+000
 1.414552500E+001 8.808171300E+000 3.461630106E+000
 1.324675100E+001 8.640603300E+000 3.466863871E+000
 1.306253000E+001 8.033238500E+000 3.328230858E+000
 1.250304200E+001 7.938646700E+000 3.296148539E+000
 1.214084600E+001 7.445779900E+000 3.168900728E+000
 1.195627700E+001 7.005915900E+000 3.065669537E+000
 1.147397300E+001 6.882975600E+000 3.046249151E+000
 1.138141700E+001 6.383619400E+000 2.980000019E+000
 1.089911300E+001 6.260679100E+000 2.980000019E+000
 1.041680900E+001 6.137738900E+000 2.980000019E+000
 9.934505300E+000 6.014798700E+000 2.980000019E+000
 9.808158100E+000 5.550792100E+000 3.100575209E+000
 9.327747200E+000 5.432658200E+000 3.102870226E+000
 1.029046200E+001 5.673732300E+000 3.086367607E+000
 1.081025100E+001 5.752488200E+000 3.075887442E+000
 1.120369300E+001 5.367237400E+000 3.101126432E+000
 1.183023700E+001 5.475495400E+000 3.065884113E+000
 1.314383200E+001 5.211277400E+000 3.082191467E+000
 1.245678100E+001 5.583753400E+000 3.048386097E+000
 1.397795700E+001 4.817005600E+000 3.140088320E+000
 1.426739300E+001 4.222900800E+000 3.244940758E+000
 1.545667600E+001 4.321716900E+000 3.266068220E+000
 1.586453800E+001 3.314587500E+000 3.518735170E+000
 1.624358600E+001 2.242409700E+000 3.770559788E+000
 1.637821300E+001 1.001958800E+000 3.995491266E+000
 1.801610600E+001 1.000165900E+000 4.029230595E+000
 1.855241700E+001 0.000000000E+000 4.166259289E+000
 1.598423500E+001 1.069060900E+001 3.705482960E+000
 1.583643900E+001 9.478443400E+000 3.469321489E+000
 1.760007600E+001 1.355700600E+001 3.844870329E+000
 1.711609600E+001 1.210196800E+001 3.818820953E+000
 1.905546300E+001 1.480871600E+001 3.769737482E+000
 1.502906600E+001 8.884338600E+000 3.403855562E+000
 1.466346300E+001 8.396868000E+000 3.332757235E+000
 1.397795700E+001 8.183599600E+000 3.337578297E+000
 1.383413900E+001 7.698411600E+000 3.218529940E+000
 1.327465100E+001 7.603819800E+000 3.215194702E+000
 1.271516300E+001 7.509227900E+000 3.183566332E+000
 1.253059400E+001 7.069363900E+000 3.067712307E+000
 1.234602500E+001 6.629499800E+000 2.980000019E+000
 1.186372100E+001 6.506559600E+000 2.980000019E+000
 1.191909900E+001 5.983686400E+000 3.024810076E+000
 1.129255500E+001 5.875428400E+000 3.041882753E+000
 1.307458000E+001 5.766892200E+000 3.048194170E+000
 1.379515600E+001 5.411110400E+000 3.079855919E+000
 1.240140300E+001 6.106626600E+000 3.008229256E+000
 1.289373100E+001 6.179009000E+000 3.014853239E+000
 1.437409900E+001 5.623428000E+000 3.076548338E+000
 1.498621800E+001 5.027288400E+000 3.134714127E+000
 1.601924000E+001 5.121674800E+000 3.138818502E+000
 1.658287800E+001 4.420935700E+000 3.264365673E+000
 1.740635200E+001 3.363864900E+000 3.505896091E+000
 1.771681400E+001 2.195526600E+000 3.782129049E+000
 1.925129800E+001 2.241909500E+000 3.787467003E+000
 1.966589500E+001 1.043261300E+000 3.997057676E+000
 2.054412500E+001 0.000000000E+000 4.103055000E+000
 1.766445400E+001 1.068188600E+001 3.650138617E+000
 1.694848100E+001 9.539377200E+000 3.437199593E+000
 1.653717800E+001 8.732004000E+000 3.265614271E+000
 1.579073900E+001 8.732004000E+000 3.308085442E+000
 1.860562600E+001 1.320064600E+001 3.807823658E+000
 1.879393700E+001 1.202953400E+001 3.743937016E+000
 2.014335800E+001 1.349763300E+001 3.781786442E+000
 2.102532700E+001 1.510306400E+001 3.742114782E+000
 1.525174500E+001 8.013435100E+000 3.194186926E+000
 1.454294200E+001 7.855923400E+000 3.220527887E+000
 1.407513400E+001 7.306727200E+000 3.077866316E+000
 1.358241100E+001 7.236338100E+000 3.085541964E+000
 1.302292300E+001 7.141746300E+000 3.077480078E+000
 1.283835400E+001 6.701882200E+000 2.980000019E+000
 1.351153000E+001 6.362147800E+000 3.023535013E+000
 1.369237900E+001 5.950031000E+000 3.059720993E+000
 1.333068200E+001 6.774264700E+000 2.980000019E+000
 1.483982400E+001 6.182896800E+000 3.057713509E+000
 1.494782100E+001 5.739860900E+000 3.069496632E+000
 1.426610100E+001 6.066463900E+000 3.062542677E+000
 1.550761700E+001 5.765608300E+000 3.063685417E+000
 1.713128300E+001 5.213075500E+000 3.127568960E+000
 1.622896400E+001 5.798180400E+000 3.059857130E+000
 1.778632100E+001 4.481869600E+000 3.230340481E+000
 1.891471000E+001 3.423967700E+000 3.506155014E+000
 2.042692400E+001 3.475006900E+000 3.531856060E+000
 2.077045300E+001 2.335246000E+000 3.784193039E+000
 2.111246400E+001 1.275979300E+000 3.966376781E+000
 2.253583300E+001 0.000000000E+000 4.162546158E+000
 1.908731500E+001 1.074242400E+001 3.566650152E+000
 1.866986200E+001 9.691711800E+000 3.382387877E+000
 1.784950300E+001 9.596146000E+000 3.413465977E+000
 1.729092900E+001 8.891422000E+000 3.287059546E+000
 1.673235600E+001 8.186698100E+000 3.136887074E+000
 1.599205000E+001 8.100066600E+000 3.153158188E+000
 2.027546700E+001 1.194107500E+001 3.693436623E+000
 2.195146200E+001 1.408034200E+001 3.782034159E+000
 2.144013700E+001 1.287071800E+001 3.759658813E+000
 2.299519100E+001 1.539741100E+001 3.781651497E+000
 1.576938500E+001 7.605017200E+000 3.055827141E+000
 1.527666100E+001 7.534628100E+000 3.063309669E+000
 1.478393700E+001 7.464239000E+000 3.084179640E+000
 1.431613000E+001 6.915042900E+000 2.980000019E+000
 1.382340600E+001 6.844653800E+000 2.980000019E+000
 1.400425400E+001 6.432536900E+000 3.027334690E+000
 1.507070100E+001 6.619359000E+000 3.022147417E+000
 1.457797700E+001 6.548969900E+000 3.027988195E+000
 1.539962000E+001 6.208644200E+000 3.048561096E+000
 1.595941500E+001 6.234391600E+000 3.040691137E+000
 1.818239100E+001 5.350176600E+000 3.099389076E+000
 1.765285700E+001 5.994221200E+000 3.047145605E+000
 1.690645000E+001 5.911081300E+000 3.052626610E+000
 1.663690200E+001 6.347292500E+000 3.025778770E+000
 1.886789700E+001 4.573270300E+000 3.228952885E+000
 1.987330500E+001 4.634204100E+000 3.248470783E+000
 2.078731200E+001 4.710371400E+000 3.253304005E+000
 2.195275000E+001 3.501055200E+000 3.537232399E+000
 2.228600100E+001 2.350432100E+000 3.792274237E+000
 2.238155300E+001 1.060053800E+000 4.024840355E+000
 2.402003400E+001 1.046115500E+000 4.026778698E+000
 2.452754200E+001 0.000000000E+000 4.128195763E+000
 2.065069400E+001 1.067761700E+001 3.478265762E+000
 1.961433600E+001 9.828812900E+000 3.352037191E+000
 1.921349800E+001 9.080176500E+000 3.241689444E+000
 1.841713900E+001 9.096187300E+000 3.290215492E+000
 1.795447800E+001 9.059402200E+000 3.297116518E+000
 1.805945400E+001 8.522658400E+000 3.185644150E+000
 1.739590500E+001 8.354678200E+000 3.165972948E+000
 1.700167000E+001 7.766573300E+000 3.037027836E+000
 1.650969000E+001 7.691648700E+000 3.032805920E+000
 2.184963900E+001 1.178676900E+001 3.681505442E+000
 2.349921300E+001 1.445922500E+001 3.831412792E+000
 2.303075500E+001 1.305100600E+001 3.771665096E+000
 2.496509300E+001 1.569141100E+001 3.840498447E+000
 1.628702500E+001 7.196599400E+000 2.980000019E+000
 1.579430100E+001 7.126210200E+000 2.980000019E+000
 1.530157700E+001 7.055821100E+000 2.980000019E+000
 1.480885300E+001 6.985432000E+000 2.980000019E+000
 1.563049600E+001 6.645106400E+000 3.021139860E+000
 1.612322000E+001 6.715495500E+000 3.009935379E+000
 1.912686600E+001 5.472044300E+000 3.101805210E+000
 1.835518700E+001 6.066744000E+000 3.044007778E+000
 1.801671900E+001 6.532716300E+000 3.023225307E+000
 1.731438800E+001 6.460193400E+000 3.022949219E+000
 1.680070700E+001 6.828396400E+000 3.002350330E+000
 2.020844100E+001 5.654845700E+000 3.101231337E+000
 2.093964700E+001 5.761479900E+000 3.099036455E+000
 2.173178700E+001 5.563445000E+000 3.125118017E+000
 2.200598900E+001 4.679904500E+000 3.257826328E+000
 2.313016000E+001 4.608097600E+000 3.279426813E+000
 2.347676900E+001 3.478441400E+000 3.552083492E+000
 2.375105300E+001 2.265763400E+000 3.817719936E+000
 2.529591600E+001 2.292423300E+000 3.811210871E+000
 2.567637500E+001 1.084247000E+000 4.005747795E+000
 2.651925000E+001 0.000000000E+000 4.132831097E+000
 2.220790800E+001 1.087825300E+001 3.509351254E+000
 2.171655300E+001 9.935447100E+000 3.307032824E+000
 2.090918000E+001 9.920213700E+000 3.312857151E+000
 2.036077600E+001 9.920213700E+000 3.329125404E+000
 2.031608000E+001 9.316444100E+000 3.224554062E+000
 1.973328700E+001 9.174683500E+000 3.230865002E+000
 1.950456300E+001 8.690735700E+000 3.160119534E+000
 1.898477400E+001 8.596228700E+000 3.170240402E+000
 1.852211400E+001 8.559443500E+000 3.180615902E+000
 1.815462500E+001 8.025184000E+000 3.068383932E+000
 1.766522000E+001 7.934553400E+000 3.061526299E+000
 1.727098500E+001 7.346448400E+000 2.980000019E+000
 1.677900500E+001 7.271523900E+000 2.980000019E+000
 2.337356400E+001 1.174078000E+001 3.622824669E+000
 2.452364100E+001 1.404105300E+001 3.838421345E+000
 2.474801100E+001 1.278410400E+001 3.728504658E+000
 2.572647500E+001 1.483153100E+001 3.831597090E+000
 2.695155300E+001 1.583625700E+001 3.746159792E+000
 1.966724500E+001 6.310827000E+000 3.044701815E+000
 1.917998200E+001 6.189522600E+000 3.046031952E+000
 1.871904900E+001 6.605239100E+000 3.030638218E+000
 1.848442200E+001 7.066474400E+000 3.007585049E+000
 1.778209200E+001 6.993951500E+000 3.000151157E+000
 1.729268700E+001 6.903320900E+000 3.001979589E+000
 2.022641200E+001 6.397458500E+000 3.046823978E+000
 2.160991900E+001 6.188016700E+000 3.060471773E+000
 2.093871800E+001 6.601083700E+000 3.039030075E+000
 2.247822600E+001 6.309884400E+000 3.056651592E+000
 2.276766200E+001 5.578678500E+000 3.124101877E+000
 2.424530700E+001 5.563445000E+000 3.152859449E+000
 2.466580000E+001 4.607991100E+000 3.315061808E+000
 2.499119800E+001 3.478535700E+000 3.576433420E+000
 2.652722700E+001 3.533075700E+000 3.572680473E+000
 2.682892500E+001 2.392503500E+000 3.798139334E+000
 2.713241400E+001 1.321411400E+000 3.988751411E+000
 2.851095900E+001 0.000000000E+000 4.141187668E+000
 2.376901100E+001 1.081479400E+001 3.410541773E+000
 2.310669400E+001 9.957467200E+000 3.275013685E+000
 2.234573000E+001 9.970541000E+000 3.301734686E+000
 2.183542000E+001 9.212393100E+000 3.169502974E+000
 2.118993900E+001 9.068764000E+000 3.149431229E+000
 2.060714500E+001 8.927003400E+000 3.148372173E+000
 2.002435200E+001 8.785242800E+000 3.150348186E+000
 1.959609500E+001 8.243230300E+000 3.066390514E+000
 1.910669000E+001 8.152599700E+000 3.076176643E+000
 1.861728500E+001 8.061969100E+000 3.065542936E+000
 1.824979600E+001 7.527709600E+000 2.980000019E+000
 1.776039100E+001 7.437079000E+000 2.980000019E+000
 2.465661000E+001 1.168729500E+001 3.558477402E+000
 2.577316700E+001 1.369988700E+001 3.795861721E+000
 2.614193200E+001 1.267698500E+001 3.697947979E+000
 2.579912000E+001 1.168729500E+001 3.529928923E+000
 2.672702800E+001 1.460574700E+001 3.791851521E+000
 2.788102700E+001 1.491974800E+001 3.743034124E+000
 2.893801300E+001 1.598110300E+001 3.668314219E+000
 1.969357700E+001 6.847848000E+000 3.028967142E+000
 1.920631300E+001 6.726543600E+000 3.029755592E+000
 1.897382700E+001 7.157105000E+000 3.006152868E+000
 1.873920100E+001 7.618340200E+000 2.980000019E+000
 2.025274400E+001 6.934479500E+000 3.029161930E+000
 2.152071300E+001 6.737589800E+000 3.030479670E+000
 2.198537300E+001 6.847848000E+000 3.027132750E+000
 2.081191000E+001 7.021111000E+000 3.020947933E+000
 2.127657000E+001 7.131369200E+000 3.011793613E+000
 2.363596900E+001 6.386051700E+000 3.062155008E+000
 2.319821400E+001 7.036862200E+000 3.027737856E+000
 2.248153500E+001 6.958106300E+000 3.024700403E+000
 2.482417800E+001 6.416518600E+000 3.075949907E+000
 2.549445100E+001 5.578678500E+000 3.168646574E+000
 2.620860200E+001 4.649165000E+000 3.323276520E+000
 2.755096700E+001 4.695138000E+000 3.339490175E+000
 2.805868700E+001 3.588684700E+000 3.579702854E+000
 2.834048200E+001 2.413634400E+000 3.817763329E+000
 2.838950300E+001 1.101220200E+000 4.040011406E+000
 3.002088200E+001 1.081067900E+000 4.030386925E+000
 3.050266700E+001 0.000000000E+000 4.095419407E+000
 2.530473100E+001 1.084017800E+001 3.335616112E+000
 2.458044300E+001 1.008778200E+001 3.214867115E+000
 2.385770300E+001 1.004975600E+001 3.256319523E+000
 2.323191100E+001 9.448310700E+000 3.183251619E+000
 2.248090200E+001 9.356022300E+000 3.190179586E+000
 2.232297000E+001 8.804388300E+000 3.096846342E+000
 2.167748800E+001 8.660759200E+000 3.076487780E+000
 2.118808300E+001 8.570128600E+000 3.068565845E+000
 2.060528900E+001 8.428368000E+000 3.067171335E+000
 2.011588400E+001 8.337737400E+000 3.067321777E+000
 1.971801100E+001 7.799601400E+000 2.980000019E+000
 1.922860600E+001 7.708970800E+000 2.980000019E+000
 2.726197200E+001 1.375108600E+001 3.756277800E+000
 2.778206500E+001 1.280774700E+001 3.647891283E+000
 2.703303000E+001 1.171776200E+001 3.512292385E+000
 2.638354200E+001 1.078941000E+001 3.306779146E+000
 2.890780500E+001 1.417531200E+001 3.727787495E+000
 2.973516400E+001 1.531317900E+001 3.710833549E+000
 3.092447300E+001 1.612594900E+001 3.683413744E+000
 1.995049700E+001 7.369040000E+000 3.002100706E+000
 1.946109200E+001 7.278409400E+000 3.002413750E+000
 2.050966400E+001 7.455671500E+000 3.000159264E+000
 2.174123000E+001 7.241627500E+000 3.008027792E+000
 2.223739200E+001 7.351885700E+000 3.005872250E+000
 2.099906900E+001 7.546302100E+000 2.993021965E+000
 2.146372800E+001 7.656560300E+000 2.988306761E+000
 2.371012700E+001 7.036862200E+000 3.035441637E+000
 2.434805000E+001 7.107742400E+000 3.039035797E+000
 2.324546700E+001 7.462143900E+000 3.009821653E+000
 2.273355400E+001 7.462143900E+000 3.003372908E+000
 2.523339000E+001 7.186160600E+000 3.041102409E+000
 2.592098700E+001 6.523152800E+000 3.078305483E+000
 2.657602600E+001 5.700546100E+000 3.159803152E+000
 2.756620100E+001 5.822413800E+000 3.149216175E+000
 2.875441000E+001 5.868114100E+000 3.200748205E+000
 2.927920100E+001 4.751133800E+000 3.403044462E+000
 2.956569100E+001 3.568658500E+000 3.655191183E+000
 2.978995300E+001 2.320076400E+000 3.875220776E+000
 3.132180600E+001 2.323822500E+000 3.934123755E+000
 3.167495300E+001 1.109442700E+000 4.066130638E+000
 3.249437600E+001 0.000000000E+000 4.133008480E+000
 2.594374100E+001 1.016486400E+001 3.196602345E+000
 2.532453200E+001 1.007511900E+001 3.184155464E+000
 2.522224000E+001 9.620055200E+000 3.119933605E+000
 2.460258000E+001 9.580327200E+000 3.144241571E+000
 2.398292000E+001 9.540599200E+000 3.171168804E+000
 2.356639300E+001 8.969119200E+000 3.089253664E+000
 2.281538400E+001 8.876830700E+000 3.098811626E+000
 2.265745200E+001 8.325196800E+000 2.980000019E+000
 2.216503800E+001 8.252754400E+000 2.980000019E+000
 2.167563200E+001 8.162123800E+000 2.980000019E+000
 2.118622700E+001 8.071493200E+000 2.980000019E+000
 2.069682200E+001 7.980862600E+000 2.980000019E+000
 2.020741700E+001 7.890232000E+000 2.980000019E+000
 2.932967800E+001 1.290421300E+001 3.603183985E+000
 2.851067500E+001 1.177869500E+001 3.425772667E+000
 2.779234300E+001 1.096709700E+001 3.311187267E+000
 2.705621300E+001 1.078941000E+001 3.292156458E+000
 2.684692900E+001 1.018363100E+001 3.184770107E+000
 3.042031700E+001 1.488168700E+001 3.734840870E+000
 3.053748200E+001 1.392925900E+001 3.724178314E+000
 3.179821800E+001 1.510653300E+001 3.732081175E+000
 3.291093300E+001 1.627079500E+001 3.716156244E+000
 2.195313400E+001 7.747190900E+000 2.986182213E+000
 2.244929600E+001 7.857449200E+000 2.987522840E+000
 2.375738100E+001 7.462143900E+000 3.017750025E+000
 2.439530300E+001 7.533024200E+000 3.022656202E+000
 2.503322600E+001 7.603904500E+000 3.024989843E+000
 2.345362300E+001 7.929891600E+000 2.990279436E+000
 2.294171000E+001 7.929891600E+000 2.986975193E+000
 2.574009900E+001 7.728571900E+000 3.024805307E+000
 2.594026300E+001 7.310828000E+000 3.040270090E+000
 2.689121800E+001 6.613775600E+000 3.080081940E+000
 2.670149700E+001 7.369423600E+000 3.034442186E+000
 2.776423600E+001 6.721187700E+000 3.082468510E+000
 2.977505200E+001 6.020448700E+000 3.212914944E+000
 2.890674500E+001 6.812588500E+000 3.098426104E+000
 3.077831800E+001 4.725353500E+000 3.521732807E+000
 3.105419700E+001 3.536379300E+000 3.750935793E+000
 3.257804200E+001 3.543250100E+000 3.836100578E+000
 3.285700200E+001 2.403921400E+000 3.982879162E+000
 3.313945900E+001 1.339288300E+000 4.097002506E+000
 3.448608400E+001 0.000000000E+000 4.124012470E+000
 2.646065700E+001 9.799543700E+000 3.124600172E+000
 2.584144800E+001 9.709799500E+000 3.118488312E+000
 2.566360300E+001 9.224323200E+000 3.047131300E+000
 2.517108600E+001 9.152497800E+000 3.054983854E+000
 2.455142600E+001 9.112769800E+000 3.078634262E+000
 2.405891000E+001 9.040944500E+000 3.085215330E+000
 2.364238300E+001 8.469464500E+000 2.980000019E+000
 2.314986600E+001 8.397639200E+000 2.980000019E+000
 3.088453900E+001 1.285850800E+001 3.637038231E+000
 2.975545400E+001 1.179234900E+001 3.392716646E+000
 2.944986900E+001 1.104485200E+001 3.234601259E+000
 2.869263600E+001 1.102677000E+001 3.273888588E+000
 2.833809400E+001 1.033250200E+001 3.182238340E+000
 2.747206400E+001 1.024352300E+001 3.182954311E+000
 2.708579100E+001 9.859435600E+000 3.123908043E+000
 3.210733100E+001 1.401104700E+001 3.730593681E+000
 3.341447100E+001 1.518804500E+001 3.748545408E+000
 3.489933900E+001 1.637344800E+001 3.717494726E+000
 2.394614000E+001 8.001716900E+000 2.995285273E+000
 2.458406300E+001 8.072597200E+000 2.998882055E+000
 2.507657900E+001 8.144422500E+000 2.997210026E+000
 2.578345300E+001 8.269089900E+000 2.997651815E+000
 2.644697300E+001 7.853239300E+000 3.014327765E+000
 2.744427300E+001 7.485055800E+000 3.032573462E+000
 2.718974900E+001 7.968871500E+000 3.003744364E+000
 2.809937200E+001 7.528560900E+000 3.039337397E+000
 2.980551900E+001 6.827821900E+000 3.115701675E+000
 3.076522700E+001 5.868114100E+000 3.269158125E+000
 3.053672500E+001 6.827821900E+000 3.130898714E+000
 2.876964400E+001 7.574261300E+000 3.046625614E+000
 2.925711500E+001 7.604728200E+000 3.051977396E+000
 3.198673400E+001 5.830422900E+000 3.286465406E+000
 3.229712300E+001 4.683198100E+000 3.615415335E+000
 3.382884200E+001 4.692004100E+000 3.668147326E+000
 3.411600300E+001 3.571840800E+000 3.862245321E+000
 3.437706400E+001 2.417591200E+000 4.011905670E+000
 3.439581900E+001 1.120462500E+000 4.113817692E+000
